2.8064843598827656	2.800470291435039	16.498745658354284
2.7898477149168492	2.7961478151749324	16.426767643059645
2.7884242180752623	2.797325868570305	16.46417908937343
2.7875276315110145	2.7983589897590897	16.476509690930286
2.7868975438354773	2.795369755632524	16.430667647633175
2.780122569126818	2.7599039875509157	15.857326812084859
2.437813924903758	2.2351263009096747	9.397489360532035
2.17418716387109	2.1197356207742453	8.388582231963882
2.078484933451172	2.032815309078522	7.681160624870517
2.014798668993871	1.9858922813328501	7.332344582014391
1.971213124912199	1.9669048564062368	7.193527046297723
1.9342146809048915	1.9280897750600652	6.9224402901297895
1.900799016857242	1.8883960949604062	6.656248233250327
1.8698580756173817	1.8759243107567276	6.570031268764183
1.8405847912397293	1.8576602092713916	6.442982860934165
1.8134473936541886	1.8352534576060642	6.315424982194785
1.7870809256066384	1.8001917786471302	6.099716740439193
