2.5508248194641006	2.191616295408388	8.998558683248058
2.0800563849005442	2.0135578093873234	7.538475301873107
1.9085064131685057	1.8516655022653785	6.423845210409606
1.8011816177449826	1.7871156373404735	6.016417265458921
1.7257805821103867	1.7238550349333452	5.651624820504109
1.6677852427811986	1.7000750534434743	5.516238009858078
1.6212588341093206	1.6642567195819815	5.325051075275476
1.5816025900681951	1.6349685903737756	5.170565805933306
1.5470800454224067	1.6366267000314396	5.1814218921998085
1.5170201142553363	1.6132804635813032	5.063665216761383
1.4870979570412388	1.6292679454890497	5.146042704970104
1.4604416240634044	1.6178983295825042	5.089843460899311
1.333048740644665	1.5585772796275494	4.794420024116806
1.3018315964716043	1.5596198686628742	4.797767923719819
1.2875357085358639	1.5622368828878659	4.8090750980595525
1.2768310971423398	1.5683021110273572	4.846097062257255
